shares,category,weekday,num_videos,num_imgs,num_keywords,n_tokens_title,n_tokens_content,kwshares_avg
1200,business,wednesday,0,1,5,9,441,3126.2942
4500,entertainment,wednesday,1,0,6,10,198,5078.4058
2500,world,wednesday,0,2,4,12,692,2039.814
552,world,wednesday,1,2,8,12,399,2283.4541
1300,world,wednesday,0,1,7,11,632,3403.7065
4400,world,wednesday,1,10,7,9,267,3416.2915
2000,world,wednesday,0,1,7,14,253,2596.3892
5700,world,wednesday,1,4,6,12,211,3856.812
12100,world,wednesday,4,0,9,14,716,2574.939
2800,entertainment,wednesday,1,1,8,14,179,4689.8027
865,world,wednesday,1,2,5,11,934,1956.4331
972,entertainment,wednesday,1,4,6,15,1072,2610.1731
2000,world,wednesday,0,2,6,13,203,2536.2119
724,entertainment,wednesday,0,0,7,9,182,3507.9395
743,world,wednesday,2,1,6,8,488,1959.7343
724,world,wednesday,0,1,8,13,438,3118.72
1900,tech,wednesday,1,1,10,11,421,2142.6086
806,entertainment,wednesday,2,0,9,11,145,3599.4668
1600,world,wednesday,2,0,6,9,285,1657.0874
3000,tech,wednesday,0,4,8,12,914,2441.3665
751,entertainment,wednesday,1,0,6,12,0,2854.1174
1400,entertainment,wednesday,2,8,10,10,1063,4316.6401
1200,entertainment,wednesday,1,1,10,11,1332,2653.7842
1100,world,wednesday,0,0,6,13,301,2354.5488
2700,tech,wednesday,5,5,9,12,2835,2969.4209
749,entertainment,wednesday,1,0,6,13,0,3195.6462
984,world,wednesday,1,1,9,14,835,1765.9019
1500,world,wednesday,0,1,10,13,318,2563.9233
1000,tech,wednesday,0,1,6,8,267,2690.9387
2200,business,wednesday,0,1,7,13,679,3094.4358
8100,tech,wednesday,0,13,9,9,484,3096.2024
2000,world,wednesday,1,15,6,9,880,5570.2637
3500,tech,wednesday,1,2,10,11,356,2815.0974
565,world,wednesday,0,1,4,9,393,2258.189
968,tech,wednesday,1,1,7,12,149,2183.4255
6000,tech,wednesday,0,11,10,9,968,3761.9375
1200,entertainment,wednesday,1,1,8,13,442,2052.5635
12000,socialmedia,wednesday,0,1,4,11,498,2612.5361
5200,world,wednesday,0,8,6,7,2778,5854.9194
1200,tech,wednesday,0,2,6,11,401,2998.1902
478,world,wednesday,0,1,9,12,482,2720.2913
1100,tech,wednesday,2,0,8,10,127,3038.8896
4300,tech,wednesday,1,1,7,8,378,2655.5527
971,world,wednesday,1,6,7,8,514,1679.7904
1600,world,wednesday,1,3,6,11,642,2435.6724
4400,world,wednesday,4,2,5,8,376,2782.1235
1200,business,wednesday,0,1,4,12,821,3013.8945
1500,socialmedia,wednesday,0,3,5,11,293,3286.2437
1600,world,wednesday,0,1,6,13,653,2363.0071
1100,world,wednesday,1,1,5,11,505,2641.3445
3100,world,wednesday,0,1,5,15,596,1926.4369
1100,tech,wednesday,0,3,7,11,623,3309.1348
2200,entertainment,wednesday,9,1,5,16,447,4724.2646
2500,world,wednesday,1,4,10,10,451,3710.5571
3100,tech,wednesday,0,9,9,8,563,3849.8406
3000,world,wednesday,16,0,8,13,236,4484.1641
1000,business,wednesday,0,2,10,15,173,2539.3352
808,business,wednesday,2,0,8,10,151,2887.3123
1300,business,wednesday,1,0,9,14,392,3542.0317
6100,entertainment,thursday,2,4,9,11,224,4021.2734
12100,world,thursday,1,3,6,10,1066,2038.1453
1100,business,thursday,0,2,3,8,396,2908.6438
1100,world,thursday,1,0,6,10,0,4677.9604
2200,world,thursday,1,0,10,9,0,4596.2656
1600,tech,thursday,2,0,10,11,196,2721.3298
1600,world,thursday,1,3,9,11,421,2238.2681
1400,world,thursday,0,1,9,8,520,2560.1904
688,entertainment,thursday,0,0,6,11,248,3419.9338
2100,lifestyle,thursday,0,12,10,9,184,3801.6565
5500,world,thursday,0,15,9,7,0,5503.2925
5200,world,thursday,0,19,7,11,444,4054.6091
53800,world,thursday,2,1,9,12,228,2990.9399
2800,business,thursday,0,1,7,10,1544,3566.0098
1400,tech,thursday,0,1,7,10,206,2540.4358
1100,entertainment,thursday,1,14,7,15,842,3460.1868
1100,tech,thursday,0,1,7,9,286,2947.4937
970,entertainment,thursday,1,1,7,11,624,2963.6824
643,entertainment,thursday,2,0,8,8,73,3502.072
878,entertainment,thursday,2,1,7,13,698,2530.6936
796,entertainment,thursday,0,1,7,14,436,2990.2622
9000,lifestyle,thursday,0,12,7,7,158,6283.7549
1200,world,thursday,0,2,5,7,842,2549.3748
1000,world,thursday,0,1,5,12,246,1633.1206
688,world,thursday,0,1,10,10,383,2441.8174
913,entertainment,thursday,0,2,7,9,704,2653.3892
2000,socialmedia,thursday,0,1,8,11,422,2977.824
2900,business,thursday,0,1,4,10,359,3122.1719
2300,tech,thursday,0,5,10,12,2523,2248.5576
1800,lifestyle,thursday,0,5,8,8,793,3945.3005
5300,tech,thursday,0,3,8,12,857,2794.9937
1700,world,thursday,0,2,5,15,831,3017.1873
721,business,thursday,0,1,5,13,260,2015.5626
3000,tech,thursday,0,3,10,10,255,3091.6399
1300,world,thursday,1,13,9,9,170,4388.2402
1900,tech,thursday,0,1,5,13,257,3174.9985
1800,entertainment,thursday,1,1,8,11,279,3027.8398
853,entertainment,thursday,1,1,7,12,380,2587.4814
712,world,thursday,0,10,6,8,221,6821.0996
1800,world,thursday,1,0,6,13,0,4849.4248
906,world,thursday,1,2,8,8,466,1790.3116
2000,entertainment,thursday,1,0,9,11,0,4505.7344
895,business,thursday,0,1,6,12,612,2008.2052
4900,world,thursday,2,0,10,12,102,4173.8745
1100,world,thursday,0,15,8,8,967,1982.6179
1300,entertainment,thursday,13,1,6,14,418,2904.1675
6800,business,thursday,0,1,4,10,156,3589.7815
2300,entertainment,thursday,3,3,6,13,1308,2824.2461
2000,world,thursday,0,11,10,7,192,4589.0532
664,world,thursday,1,0,7,9,0,4492.4932
721,world,thursday,0,10,9,13,634,3793.3787
971,business,thursday,0,1,3,9,278,2940.2927
544,entertainment,thursday,1,1,6,11,801,2730.8091
353,world,thursday,0,1,7,10,255,2684.9526
4600,entertainment,thursday,1,2,5,9,273,7563.853
3100,entertainment,thursday,1,1,5,9,485,3667.1575
1500,socialmedia,thursday,0,2,8,10,281,2808.3433
1500,world,thursday,0,1,7,12,401,3374.8567
40200,world,thursday,2,0,7,11,230,5555.6831
708,world,thursday,1,1,6,12,795,2744.6162
1400,business,thursday,0,1,7,13,727,2221.7246
800,world,thursday,0,1,8,8,632,2109.8403
2100,business,thursday,1,0,6,11,134,3602.0281
2200,tech,thursday,2,1,8,11,509,3236.1812
2500,tech,thursday,2,1,8,12,842,2416.6685
1400,business,thursday,0,1,6,13,263,2703.4197
683,entertainment,thursday,1,1,3,7,148,3353.6753
7800,socialmedia,thursday,0,1,8,14,847,3204.5679
1300,lifestyle,thursday,0,11,7,10,445,4535.7588
14700,world,thursday,2,4,7,13,352,5363.9741
1000,world,thursday,1,2,4,11,723,2375.1794
1700,world,thursday,1,1,6,12,484,2202.1614
1400,business,thursday,0,2,7,13,236,3004.1179
1400,business,friday,0,1,6,9,328,2323.2715
2700,business,friday,0,1,7,9,600,3731.1516
2400,world,friday,3,1,9,12,408,2276.1792
4300,tech,friday,2,0,10,7,138,2188.4868
2300,business,friday,0,1,5,10,588,2281.8535
2900,lifestyle,friday,0,6,8,12,536,4123.96
1100,tech,friday,2,0,10,10,163,3080.4648
3900,tech,friday,1,1,8,9,354,3441.1899
2700,world,friday,0,3,8,13,803,3177.1765
3800,world,friday,1,18,8,13,158,5745.1001
1200,world,friday,1,1,8,10,299,1477.8083
1400,business,friday,1,1,7,10,398,3243.5244
18500,world,friday,0,24,8,10,207,5244.7539
2100,socialmedia,friday,0,3,6,10,622,2962.1802
3300,world,friday,0,15,8,11,139,6129.4893
3100,world,friday,0,19,6,10,0,4421.2959
1000,world,friday,3,1,7,10,424,9676.6133
1200,world,friday,3,1,3,13,450,2585.1387
7600,world,friday,1,2,3,10,729,2601.1279
1100,entertainment,friday,2,0,6,10,201,2607.5513
2100,tech,friday,0,2,7,8,395,2843.7534
1500,business,friday,0,2,4,13,174,3503.1421
1100,world,friday,2,2,4,11,865,1938.8541
2400,world,friday,1,11,9,13,428,5575.6958
1000,entertainment,friday,5,1,6,15,410,4324.6113
22100,entertainment,friday,2,4,8,13,111,5722.0977
2100,entertainment,friday,1,10,10,12,615,4319.1841
6100,entertainment,friday,1,9,7,11,592,4537.9634
1200,lifestyle,friday,0,0,5,10,234,4149.6211
1800,tech,friday,0,3,7,9,772,2142.283
938,business,friday,0,1,6,13,1070,3134.2415
549,world,friday,1,5,10,9,925,3589.7068
1100,world,friday,0,11,10,11,439,5107.4761
1900,tech,friday,0,2,8,10,338,3416.5549
1300,tech,friday,1,1,8,10,2057,2307.5227
165,world,friday,0,1,6,13,111,4262.7266
981,world,friday,0,1,10,12,1113,2891.6946
605,business,friday,0,1,8,12,548,1974.4292
2500,entertainment,friday,0,33,8,13,1037,3597.2192
1200,business,friday,0,1,3,12,609,2652.4998
808,entertainment,friday,1,1,5,16,691,2576.418
604,world,friday,2,0,8,7,103,3061.2388
1500,socialmedia,friday,15,1,4,10,189,3163.9414
1600,world,friday,1,0,5,9,0,4449.5293
962,world,friday,1,10,7,13,513,5246.4072
25000,world,friday,1,0,9,9,0,6682.2847
1900,business,friday,2,0,5,13,400,3168.9148
823,business,friday,1,1,8,8,362,2232.1392
1900,world,friday,0,1,10,10,292,1823.601
872,entertainment,friday,1,1,7,10,419,2426.9463
1300,entertainment,friday,0,1,6,8,423,2813.7935
2700,world,friday,0,31,8,10,710,2993.6248
1200,entertainment,friday,8,7,8,9,327,3834.3396
1700,world,friday,0,11,7,9,338,3616.3198
1200,world,friday,0,2,9,9,680,2319.6392
3800,business,friday,0,1,6,11,980,3438.5408
1200,entertainment,friday,0,33,3,13,914,2847.9612
3600,world,friday,0,3,10,13,956,1767.1096
5000,business,friday,0,1,10,13,863,2920.5984
767,world,friday,2,1,8,10,546,2474.176
1500,world,friday,0,2,7,8,792,2754.5415
1600,business,friday,1,0,9,14,672,2119.1621
4300,tech,friday,0,1,7,10,671,3040.1997
1200,world,friday,1,1,6,10,175,2043.443
32000,world,friday,1,11,7,9,203,5241.1006
2300,world,saturday,3,1,8,10,278,2800.2422
2600,tech,saturday,0,6,9,10,538,2661.075
945,entertainment,saturday,1,1,6,8,254,2582.5334
2300,world,saturday,0,1,8,13,443,2302.9211
1600,entertainment,saturday,0,2,6,11,712,2840.8142
3500,business,saturday,0,1,6,10,441,2239.0771
6300,lifestyle,saturday,0,15,9,9,544,4424.3286
1700,lifestyle,saturday,0,10,9,9,236,4472.3149
1600,world,saturday,0,32,7,13,1294,3674.3892
1400,lifestyle,saturday,0,6,8,10,510,3009.9102
4000,world,saturday,1,4,7,11,249,4439.8574
2200,business,saturday,0,1,5,8,928,4075.8171
3600,entertainment,saturday,1,1,6,12,178,3590.3484
1400,lifestyle,saturday,0,9,8,8,230,4901.4263
1800,world,saturday,0,1,7,10,280,2949.9053
1100,entertainment,saturday,0,1,7,12,344,2434.9836
1800,tech,saturday,0,3,10,12,493,2488.0916
3200,world,saturday,0,1,10,10,263,2515.5168
1700,tech,saturday,0,11,8,12,2188,2327.5461
4200,business,saturday,0,3,5,12,1051,4075.8171
2700,world,saturday,0,10,7,11,0,3441.2148
1800,tech,saturday,0,12,10,11,2423,2687.8018
1300,world,saturday,0,18,8,7,530,5263.5239
2300,world,saturday,0,2,7,13,1088,2504.5024
2300,tech,saturday,3,6,7,14,880,3257.4312
2100,entertainment,saturday,2,1,5,11,880,3231.2808
1500,world,saturday,0,1,4,8,450,2324.8159
1000,world,saturday,0,1,5,10,1211,1936.8722
1500,world,saturday,0,10,8,13,209,3459.0706
1600,world,sunday,0,35,7,11,2004,2919.7266
1400,business,sunday,0,4,8,13,776,3254.5923
2300,world,sunday,0,2,10,11,1961,2351.8044
1400,world,sunday,1,1,8,12,131,4504.2119
1400,lifestyle,sunday,0,20,9,12,702,4367.9438
1100,world,sunday,0,1,5,13,242,1876.9541
1000,world,sunday,0,6,6,12,589,2358.8054
2400,lifestyle,sunday,0,10,10,13,480,5717.5674
1100,lifestyle,sunday,7,3,9,10,423,5516.9009
1600,socialmedia,sunday,0,1,4,9,573,1836.7568
6900,world,sunday,1,6,9,14,165,4263.4727
814,world,sunday,0,2,7,11,1249,3476.511
2300,lifestyle,sunday,1,10,8,9,310,4219.0156
1700,business,sunday,0,1,6,10,604,2745.9089
960,business,sunday,0,2,7,14,327,2914.8274
1200,world,sunday,1,3,6,10,286,2161.1726
3600,entertainment,sunday,1,0,6,10,128,2717.4824
2000,world,sunday,1,4,10,9,741,2699.5879
3300,lifestyle,sunday,0,10,8,9,470,4240.5986
1100,world,sunday,1,1,7,13,987,2497.0791
2200,world,sunday,2,4,8,10,745,2981.1772
2300,world,sunday,0,1,7,8,356,2724.8633
1200,entertainment,sunday,0,1,7,9,311,2845.9998
1900,world,sunday,0,19,8,11,130,3282.2473
1100,entertainment,sunday,0,1,9,8,392,2449.9934
2900,entertainment,sunday,0,50,6,12,1629,3888.1123
1400,entertainment,sunday,0,52,4,12,1617,2834.4907
887,world,sunday,1,0,8,15,211,4482.2544
1500,lifestyle,monday,0,1,7,11,391,2970.0149
2300,tech,monday,0,3,6,11,455,3291.9033
1500,tech,monday,0,1,4,11,179,2910.4639
1500,tech,monday,2,0,10,7,105,3124.7856
1100,business,monday,1,1,5,10,326,2009.1987
3800,lifestyle,monday,0,9,10,9,613,3919.0686
2900,world,monday,1,2,10,11,231,3897.3625
1800,entertainment,monday,2,21,8,11,578,3137.5659
2000,world,monday,5,2,7,6,469,2393.0916
1400,business,monday,0,1,5,11,594,4053.3623
972,entertainment,monday,2,0,5,11,434,2994.3469
1100,entertainment,monday,1,5,7,14,1603,2720.5417
950,entertainment,monday,0,3,6,12,824,2825.7573
1800,tech,monday,2,0,9,8,255,3147.6658
1000,world,monday,2,2,9,13,1038,2304.3125
713,world,monday,1,2,5,9,1133,2140.5564
3100,business,monday,0,1,7,8,783,3873.2981
28400,world,monday,1,0,7,11,0,5368.6597
1100,tech,monday,0,1,9,14,537,2591.9973
946,tech,monday,0,9,9,6,1309,2494.9087
12500,lifestyle,monday,0,2,7,9,283,2094.4307
1500,entertainment,monday,0,1,7,13,459,2998.6812
1500,world,monday,0,18,9,11,179,4121.0967
1100,world,monday,0,1,6,12,718,3269.554
698,world,monday,15,0,7,12,250,5589.0098
1800,socialmedia,monday,2,1,5,8,385,1763.6066
1200,entertainment,monday,0,2,6,13,1384,2577.8965
691,world,monday,1,2,7,6,339,2599.03
2100,world,monday,0,2,8,11,245,2777.7927
7700,entertainment,monday,1,16,10,11,752,2621.7161
1200,world,monday,1,1,9,9,379,1638.246
982,lifestyle,monday,1,2,5,10,625,3154.0417
1400,entertainment,monday,0,1,5,13,270,2572.6465
1200,world,monday,1,3,10,13,677,1430.1553
7200,world,monday,0,2,6,11,874,2520.843
873,entertainment,monday,1,1,8,14,385,2531.5522
1200,entertainment,monday,0,1,6,12,255,3171.6292
1400,world,monday,0,2,5,9,1043,2586.2283
966,entertainment,monday,0,1,7,15,890,2944.6462
1400,tech,monday,0,2,8,14,624,2935.0234
1000,tech,monday,0,1,10,11,814,2128.0955
1500,world,monday,0,1,5,8,648,2657.3391
15100,entertainment,monday,0,2,6,13,543,3252.8845
939,world,monday,0,5,6,13,1358,2494.552
19700,world,monday,0,2,4,13,361,2492.0042
1000,tech,monday,0,2,8,8,311,2455.7896
5800,tech,monday,0,2,5,10,666,3466.4158
5500,world,monday,1,14,5,13,240,3826.2161
1100,entertainment,monday,0,10,8,9,245,4393.2275
861,world,monday,0,1,6,10,753,2740.6086
7600,tech,monday,1,1,6,12,315,3220.9475
1100,business,monday,1,0,8,14,415,1726.2878
1100,world,monday,1,1,4,8,835,2264.8967
1600,world,monday,0,7,10,8,2334,3003.2998
5500,entertainment,monday,4,4,6,14,706,2523.3782
2000,lifestyle,monday,0,0,5,11,216,3960.2222
35300,business,monday,0,11,9,8,643,4241.6846
1100,entertainment,monday,1,1,10,10,283,4175.3716
1900,world,monday,0,1,7,11,438,2580.8325
6400,entertainment,monday,1,0,9,14,0,3350.5786
912,entertainment,monday,0,1,8,10,885,3113.4463
1000,entertainment,monday,0,2,3,13,485,4515.7695
1200,lifestyle,monday,1,1,5,9,261,3239.8657
24000,tech,monday,1,4,7,9,351,2874.9802
1900,business,monday,0,1,5,12,185,3492.4009
2200,world,monday,1,1,6,11,291,2373.3384
1000,world,monday,0,1,9,9,0,3428.5063
1100,lifestyle,monday,1,21,8,8,388,4287.2607
1100,business,monday,0,1,3,8,164,13594.814
1000,tech,monday,0,1,7,9,366,2713.1372
2200,business,monday,0,1,5,8,222,2270.8792
606,world,tuesday,1,4,9,12,772,1957.7842
2600,world,tuesday,1,0,6,10,112,4191.5132
1100,business,tuesday,0,1,6,14,467,2783.9229
1600,tech,tuesday,0,1,5,12,252,3052.012
1100,tech,tuesday,0,7,7,14,690,3156.2737
2500,world,tuesday,0,6,7,13,647,2055.1235
980,entertainment,tuesday,4,8,7,14,716,2626.2429
3200,world,tuesday,1,0,9,12,0,3883.4827
1400,entertainment,tuesday,23,5,7,12,2718,3064.9451
1800,world,tuesday,2,0,10,11,98,4590.5635
878,world,tuesday,0,2,4,10,520,2807.4199
1800,tech,tuesday,0,1,8,9,1101,2963.3262
1000,business,tuesday,0,1,5,7,525,2706.5027
1300,world,tuesday,0,1,10,11,417,2499.7358
2000,business,tuesday,0,1,7,15,1168,2763.3257
1300,entertainment,tuesday,0,2,7,11,917,2844.5049
1300,world,tuesday,0,2,6,11,755,1902.8214
621,entertainment,tuesday,0,16,5,16,1977,2592.1575
2500,business,tuesday,0,1,8,11,488,5318.3496
2200,tech,tuesday,1,2,10,11,566,2880.1155
1200,world,tuesday,0,14,7,11,484,2845.9597
1300,entertainment,tuesday,10,5,5,13,1335,2711.0278
493,world,tuesday,0,8,7,12,1134,4065.2493
4000,world,tuesday,2,5,10,6,947,3897.8621
8800,socialmedia,tuesday,0,2,6,14,816,3525.0415
1400,lifestyle,tuesday,0,0,4,10,235,2863.4131
1100,entertainment,tuesday,0,11,7,14,2029,4505.085
1100,world,tuesday,3,3,5,11,828,2723.292
1900,world,tuesday,0,1,4,9,309,2565.0168
2500,world,tuesday,0,11,9,8,778,5466.0132
566,world,tuesday,1,2,10,13,808,2160.7285
3100,tech,tuesday,0,1,7,8,330,2621.9114
1100,entertainment,tuesday,0,2,6,11,511,3091.2695
2300,tech,tuesday,0,2,7,14,399,3119.3396
2300,entertainment,tuesday,1,0,10,12,0,5261.1074
2500,world,tuesday,0,1,6,9,254,1716.9122
1200,socialmedia,tuesday,1,3,10,13,161,2223.7583
1000,world,tuesday,1,0,6,11,0,6001.4976
1500,tech,tuesday,1,1,6,10,358,2385.0354
1700,entertainment,tuesday,2,8,6,15,714,1959.9117
16700,world,tuesday,1,10,10,12,353,4552.5352
653,world,tuesday,1,1,6,8,324,2400.5576
3600,socialmedia,tuesday,0,8,5,8,1254,3927.1331
4400,tech,tuesday,0,2,8,10,367,3060.3057
9700,tech,tuesday,1,8,10,13,551,3055.8535
1200,world,tuesday,0,2,8,11,354,3104.55
3800,world,tuesday,0,17,10,9,0,5587.9912
736,world,tuesday,0,1,7,11,579,2369.1526
48700,business,tuesday,1,1,3,14,570,2920.0034
1000,world,tuesday,0,2,7,11,1101,4267.0508
953,tech,tuesday,0,2,7,9,323,3133.136
1700,socialmedia,tuesday,15,1,8,12,268,3212.2974
2800,tech,tuesday,1,3,8,8,969,2145.1599
952,business,tuesday,1,1,5,12,554,3285.895
879,business,tuesday,0,1,5,9,292,2264.3494
1100,world,tuesday,1,2,6,10,498,3154.8684
1900,entertainment,tuesday,1,16,4,16,608,6242.1401
2000,world,tuesday,0,4,7,10,536,1175.0438
1200,world,tuesday,0,13,7,12,769,5540.9502
1600,world,tuesday,0,10,6,11,307,2339.7668
2500,world,tuesday,2,0,8,10,214,4429.0415
911,socialmedia,tuesday,0,1,8,10,254,4366.6094
1200,socialmedia,tuesday,1,1,4,7,252,3282.5542
8300,business,tuesday,0,1,7,11,924,6883.3193
445,world,tuesday,0,1,6,12,670,2661.1572
4600,tech,tuesday,1,1,10,12,328,2934.9087
1100,world,tuesday,1,0,7,9,0,3653.5066
2900,business,tuesday,0,6,10,10,1931,3028.645
491,entertainment,tuesday,0,3,5,13,179,3159.76
996,business,tuesday,0,1,6,13,611,2345.7961
557,entertainment,tuesday,2,3,6,13,275,2715.2637
2300,tech,tuesday,0,2,9,15,604,3502.7432
1400,business,tuesday,0,3,5,10,470,3066.0061
1100,business,tuesday,0,2,6,12,375,2881.8232
1200,world,tuesday,0,20,8,11,170,5264.1909
1100,world,tuesday,2,4,7,10,1023,2635.0901
2900,world,tuesday,2,1,10,11,752,3723.6582
2400,world,tuesday,1,22,5,12,464,4696.9941
880,tech,tuesday,0,7,9,14,1435,2668.4233
537,world,tuesday,1,0,7,12,0,4425.2676
2200,world,tuesday,1,0,6,8,0,5245.8511
2500,tech,tuesday,0,2,6,9,362,2605.0742
13800,world,tuesday,0,9,6,11,378,2266.0657
939,world,wednesday,1,1,8,10,609,3020.4158
626,entertainment,wednesday,2,1,9,11,278,2356.9795
859,lifestyle,wednesday,0,10,8,11,490,5379.7959
2100,business,wednesday,0,2,7,14,1817,3410.8938
937,tech,wednesday,0,1,10,10,1126,2377.3315
1900,world,wednesday,2,0,7,9,156,2944.8955
1600,world,wednesday,0,3,6,11,281,3907.2078
1200,world,wednesday,1,2,5,11,365,3647.2717
2400,world,wednesday,0,8,7,13,655,4470.5332
675,entertainment,wednesday,0,1,6,15,211,3512.6111
672,entertainment,wednesday,1,0,8,12,0,4640.6958
8200,world,wednesday,2,0,7,14,448,3704.8374
805,entertainment,wednesday,0,0,6,14,168,2921.6624
555,world,wednesday,0,0,5,10,235,2485.6074
1500,tech,wednesday,1,1,5,8,234,3083.2788
753,business,wednesday,1,2,9,8,672,1581.8134
693,entertainment,wednesday,0,10,9,9,1524,3282.2129
4100,socialmedia,wednesday,0,1,5,12,571,4521.3203
6500,world,wednesday,0,1,5,10,651,2962.5173
3300,world,wednesday,2,3,5,8,239,1853.4961
495,business,wednesday,0,1,9,13,475,2330.9243
1200,tech,wednesday,2,0,7,10,398,2511.947
1400,entertainment,wednesday,2,0,6,10,136,3705.7034
1400,entertainment,wednesday,0,0,6,11,284,2315.5469
3500,entertainment,wednesday,1,8,5,14,240,5187.1357
981,lifestyle,wednesday,0,1,9,13,911,2821.731
1500,world,wednesday,26,0,5,12,1002,3880.8525
1100,world,wednesday,0,1,8,10,1014,3027.2219
1900,business,wednesday,1,1,7,13,829,2953.2505
815,world,wednesday,1,3,9,8,451,2050.6042
2600,entertainment,wednesday,1,4,8,9,269,3009.4841
5900,lifestyle,wednesday,1,4,10,9,594,2696.0171
4200,business,wednesday,1,0,6,14,350,2642.0095
3300,world,wednesday,1,10,8,12,1373,6540.3218
1500,entertainment,wednesday,0,1,4,13,260,2616.7031
19000,world,wednesday,1,0,6,12,0,5496.1084
820,entertainment,wednesday,1,1,6,9,229,2144.3799
3000,business,wednesday,0,1,7,10,998,2751.5005
555,entertainment,wednesday,2,0,7,9,90,3642.8857
5300,entertainment,wednesday,26,3,6,11,1880,2556.0964
1200,world,wednesday,0,1,10,10,744,2616.9043
620,world,wednesday,0,1,6,10,697,2276.416
912,business,wednesday,0,1,6,8,259,1856.5021
2100,business,wednesday,1,0,8,7,139,3401.7285
569,tech,wednesday,0,1,9,14,474,2279.5837
1600,business,wednesday,0,1,2,14,132,3379.6755
743,tech,wednesday,0,1,6,9,145,2808.4858
2300,tech,wednesday,0,1,6,10,423,2879.7375
1700,business,wednesday,2,0,5,15,155,5005.6021
1500,entertainment,wednesday,0,5,7,11,1427,3025.6196
2800,entertainment,wednesday,0,1,9,12,1066,3216.0977
1700,world,wednesday,1,0,7,11,0,4992.6152
735,world,wednesday,0,7,9,10,363,4118.6948
